,Cutoff,Epoch,ymin,ymax,mean_spearman
430,176,69,0.113965636446345,0.131905616312958,0.122935626379651
431,177,51,0.113964983298315,0.128957391383072,0.121461187340694
432,178,70,0.116988303696549,0.130461877732086,0.123725090714317
433,179,63,0.113761565314194,0.129708370608327,0.121734967961261
434,180,59,0.114376349338913,0.130209559095,0.122292954216957
435,181,53,0.116240371256392,0.13166727771256,0.123953824484476
436,182,60,0.115874983265698,0.132018763690661,0.123946873478179
437,183,59,0.114323657997117,0.12822595729572,0.121274807646418
438,184,60,0.116913369218187,0.131755241096629,0.124334305157408
439,185,65,0.112560840003827,0.132198312294928,0.122379576149377
440,186,57,0.112522879613617,0.132364799689378,0.122443839651498
441,187,59,0.114064781438948,0.133247711014342,0.123656246226645
442,188,55,0.112247426367577,0.129640315552611,0.120943870960094
443,189,50,0.112235505514871,0.131226990382193,0.121731247948532
444,190,54,0.113806892847574,0.131030984382521,0.122418938615048
445,191,59,0.113533955671309,0.131800214740174,0.122667085205741
446,192,55,0.11482926248421,0.13425201162241,0.12454063705331
447,193,48,0.114397715227344,0.127850532450533,0.121124123838938
448,194,58,0.11404560406121,0.13394408508127,0.12399484457124
449,195,62,0.11113374057553,0.131596480179858,0.121365110377694
450,196,64,0.11115514025102,0.131804422758884,0.121479781504952
451,197,58,0.116669219328232,0.127858002154773,0.122263610741503
452,198,60,0.115068091173079,0.131397042581065,0.123232566877072
453,199,48,0.114881951352539,0.131419744593268,0.123150847972903
454,200,59,0.115502688540287,0.131225509983323,0.123364099261805
455,201,60,0.11763729048333,0.132020688727498,0.124828989605414
456,202,55,0.116326239635603,0.130916458893044,0.123621349264324
457,203,48,0.116709446938529,0.129522070485189,0.123115758711859
458,204,60,0.115748947191889,0.127843711951162,0.121796329571526
459,205,55,0.114855939898005,0.131216356784149,0.123036148341077
460,206,54,0.114668211359272,0.130782187236714,0.122725199297993
461,207,57,0.114363171469701,0.131873439089612,0.123118305279656
462,208,58,0.117171646651391,0.132078026528762,0.124624836590077
463,209,61,0.119600783467912,0.129185444794893,0.124393114131403
464,210,55,0.112261685088025,0.130565748329628,0.121413716708826
465,211,53,0.11629884018217,0.128320207848139,0.122309524015155
466,212,49,0.112922391030873,0.12729031429442,0.120106352662646
467,213,52,0.115246856739201,0.130983222516335,0.123115039627768
468,214,57,0.112340073519571,0.132887382573241,0.122613728046406
469,215,61,0.116987805518453,0.128558515358581,0.122773160438517
470,216,57,0.11458325200355,0.131882377508905,0.123232814756228
471,217,55,0.118077233849012,0.129981961509729,0.12402959767937
472,218,44,0.115296756976917,0.130854361413472,0.123075559195195
473,219,52,0.116390971089957,0.129383087278911,0.122887029184434
474,220,59,0.114893517033666,0.132422508653322,0.123658012843494
475,221,59,0.113230223200498,0.12853613986863,0.120883181534564
476,222,54,0.117021261988077,0.132402894166651,0.124712078077364
477,223,52,0.114479895706098,0.129228501318945,0.121854198512521
478,224,63,0.117311856565549,0.129057116867534,0.123184486716542
479,225,59,0.11518377718452,0.1314136659154,0.12329872154996
480,226,53,0.114670496478716,0.130134863835997,0.122402680157357
481,227,52,0.120059454071172,0.129341264795417,0.124700359433295
482,228,57,0.115317259800578,0.130406245081388,0.122861752440983
483,229,57,0.116190591617805,0.133637430480837,0.124914011049321
484,230,54,0.116017614241669,0.131823128746361,0.123920371494015
485,231,52,0.117061089235946,0.129604084563878,0.123332586899912
486,232,56,0.115235385513131,0.129863138599037,0.122549262056084
487,233,48,0.118022466247746,0.128079603327274,0.12305103478751
488,234,54,0.114173346662717,0.133295547970147,0.123734447316432
489,235,57,0.116514228848182,0.13259463271508,0.124554430781631
490,236,53,0.11568255461894,0.132029929161011,0.123856241889975
491,237,54,0.116201511883115,0.129832974523599,0.123017243203357
492,238,52,0.115512487212516,0.130165889811978,0.122839188512247
493,239,55,0.114929274588866,0.130041272600562,0.122485273594714
494,240,48,0.113551948066038,0.130320771965619,0.121936360015828
495,241,57,0.115670112589375,0.132395642168022,0.124032877378698
496,242,53,0.115398199419887,0.130595665055994,0.12299693223794
497,243,56,0.111878647492661,0.130714093664764,0.121296370578713
498,244,57,0.119644647027422,0.130957234728771,0.125300940878096
499,245,55,0.116543399354253,0.130457820464787,0.12350060990952
500,246,56,0.115406924894597,0.133340855947859,0.124373890421228
501,247,62,0.112796219658039,0.129535237639974,0.121165728649006
502,248,55,0.114105195300184,0.132236071364532,0.123170633332358
503,249,51,0.114985571448013,0.132515542430598,0.123750556939305
504,250,54,0.115254242995703,0.129320101088412,0.122287172042058
505,300,51,0.115327972289102,0.130131763352131,0.122729867820616
506,400,50,0.111900481221059,0.131289006051319,0.121594743636189
507,500,43,0.114460156545786,0.130928864275074,0.12269451041043
